city,country,temp_max,temp_min
Couzeix,FR,8.26,1.44
city,country,temp_max,temp_min
Maisons-Laffitte,FR,6.18,3.33
city,country,temp_max,temp_min
Maisons-Laffitte,FR,6.14,3.29
city,country,temp_max,temp_min
Bizanos,FR,3.03,1.99
city,country,temp_max,temp_min
Bizanos,FR,3.03,1.99
city,country,temp_max,temp_min
Cameyrac,FR,6.25,-1.22
city,country,temp_max,temp_min
Foix,FR,5.41,-1.05
city,country,temp_max,temp_min
Foix,FR,5.41,-1.05
city,country,temp_max,temp_min
Arrondissement d'Auch,FR,7.48,4.38
city,country,temp_max,temp_min
Aubiet,FR,7.79,4.69
city,country,temp_max,temp_min
Aubiet,FR,7.84,4.75
city,country,temp_max,temp_min
Arrondissement de Segré,FR,5.47,4.32
city,country,temp_max,temp_min
Segré-en-Anjou Bleu,FR,5.52,4.38
city,country,temp_max,temp_min
Segré,FR,5.52,4.38
city,country,temp_max,temp_min
Biscarrosse,FR,4.14,-1.02
city,country,temp_max,temp_min
Biscarrosse,FR,4.13,-1.03
city,country,temp_max,temp_min
Riom,FR,-0.01,-3.01
city,country,temp_max,temp_min
Riom,FR,-0.01,-3.01
city,country,temp_max,temp_min
Saint-Louis,FR,4.14,-0.42
city,country,temp_max,temp_min
Saint-Louis,FR,4.14,-0.42
city,country,temp_max,temp_min
Seignosse,FR,10.04,3.05
city,country,temp_max,temp_min
Seignosse,FR,10.04,3.05
city,country,temp_max,temp_min
Issac,FR,6.21,-2.21
city,country,temp_max,temp_min
Issac,FR,6.21,-2.21
city,country,temp_max,temp_min
Le Broc,FR,-3.93,-3.93
city,country,temp_max,temp_min
Le Broc,FR,-4.17,-4.17
city,country,temp_max,temp_min
Virey,FR,4.97,4.72
city,country,temp_max,temp_min
Virey,FR,4.97,4.72
city,country,temp_max,temp_min
Abrest,FR,2.88,-2.57
city,country,temp_max,temp_min
Abrest,FR,2.47,-2.99
city,country,temp_max,temp_min
Beaux,FR,-1.66,-1.66
city,country,temp_max,temp_min
Beaux,FR,-2.23,-2.23
city,country,temp_max,temp_min
Le Clapier,FR,5.9,-2.53
city,country,temp_max,temp_min
Montsoult,FR,5.09,2.81
city,country,temp_max,temp_min
Montsoult,FR,5.06,2.77
city,country,temp_max,temp_min
Mimizan,FR,8.38,-0.98
city,country,temp_max,temp_min
Mimizan,FR,8.4,-0.95
city,country,temp_max,temp_min
Tartas,FR,4,1.13
city,country,temp_max,temp_min
Tartas,FR,4.11,1.24
city,country,temp_max,temp_min
Gabarret,FR,7.96,0.39
city,country,temp_max,temp_min
Gabarret,FR,7.96,0.38
city,country,temp_max,temp_min
Bouglon,FR,6.15,-2.27
city,country,temp_max,temp_min
Bouglon,FR,6.05,-2.37
city,country,temp_max,temp_min
Arrondissement de Blaye,FR,4.77,1.77
city,country,temp_max,temp_min
Berson,FR,4.86,1.86
city,country,temp_max,temp_min
Berson,FR,4.73,1.73
city,country,temp_max,temp_min
Arrondissement de Nice,FR,4.23,-5.24
city,country,temp_max,temp_min
Menton,FR,12,3.09
city,country,temp_max,temp_min
Menton,FR,12.85,3.94
city,country,temp_max,temp_min
Grands Champs,FR,5.86,-2.56
city,country,temp_max,temp_min
Colombelles,FR,6.71,6.24
city,country,temp_max,temp_min
Colombelles,FR,6.67,6.19
city,country,temp_max,temp_min
Socoa,FR,9.79,2.81
city,country,temp_max,temp_min
Cuzorn,FR,5.97,-2.45
city,country,temp_max,temp_min
Cuzorn,FR,6.06,-2.36
city,country,temp_max,temp_min
Arrondissement de Morlaix,FR,8.03,6.04
city,country,temp_max,temp_min
Landivisiau,FR,7.95,5.96
city,country,temp_max,temp_min
Landivisiau,FR,7.97,5.98
city,country,temp_max,temp_min
Rethel,FR,5.21,3.97
city,country,temp_max,temp_min
Angresse,FR,9.1,3.11
city,country,temp_max,temp_min
Angresse,FR,9.09,3.1
city,country,temp_max,temp_min
Dives-sur-Mer,FR,6.9,6.43
city,country,temp_max,temp_min
Dives-sur-Mer,FR,6.9,6.43
city,country,temp_max,temp_min
Avermes,FR,3.64,0.4
city,country,temp_max,temp_min
Avermes,FR,3.58,0.34
city,country,temp_max,temp_min
Quinquis,FR,7.31,5.96
city,country,temp_max,temp_min
Charbonnet,FR,3.79,3.79
city,country,temp_max,temp_min
Saint-Lambert-sur-Dive,FR,6.34,5.87
city,country,temp_max,temp_min
Saint-Lambert-sur-Dive,FR,6.29,5.81
city,country,temp_max,temp_min
Roquefort,FR,8.56,5.89
city,country,temp_max,temp_min
Roquefort,FR,8.49,5.82
city,country,temp_max,temp_min
Fontaine-Henry,FR,6.73,6.25
city,country,temp_max,temp_min
Fontaine-Henry,FR,6.75,6.28
city,country,temp_max,temp_min
Orion,FR,4.23,0.16
city,country,temp_max,temp_min
Orion,FR,4.08,0.01
city,country,temp_max,temp_min
Commentry,FR,-1.03,-3.32
city,country,temp_max,temp_min
Commentry,FR,-1.07,-3.37
city,country,temp_max,temp_min
Chalon-sur-Saône,FR,2.73,-1.03
city,country,temp_max,temp_min
Chalon-sur-Saône,FR,2.77,-0.99
city,country,temp_max,temp_min
Abidos,FR,3.61,0.74
city,country,temp_max,temp_min
Abidos,FR,3.61,0.74
city,country,temp_max,temp_min
Lempdes-sur-Allagnon,FR,-3.74,-3.74
city,country,temp_max,temp_min
Lempdes-sur-Allagnon,FR,-3.74,-3.74
city,country,temp_max,temp_min
Arrondissement de Commercy,FR,4.65,2.71
city,country,temp_max,temp_min
Commercy,FR,4.9,2.96
city,country,temp_max,temp_min
Commercy,FR,4.85,2.91
city,country,temp_max,temp_min
Commes,FR,7.42,6
city,country,temp_max,temp_min
Commes,FR,7.67,6.26
city,country,temp_max,temp_min
Arrondissement de Lons-le-Saunier,FR,2.91,-3.98
city,country,temp_max,temp_min
Champagnole,FR,3,-3.88
city,country,temp_max,temp_min
Champagnole,FR,3.05,-3.84
city,country,temp_max,temp_min
Pleudihen-sur-Rance,FR,7.36,4.95
city,country,temp_max,temp_min
Pleudihen-sur-Rance,FR,7.38,4.97
city,country,temp_max,temp_min
La Fauvellière,FR,3.22,2.75
city,country,temp_max,temp_min
Bellengreville,FR,6.84,6.36
city,country,temp_max,temp_min
Bellengreville,FR,6.79,6.31
city,country,temp_max,temp_min
Arrondissement de Saint-Gaudens,FR,6.4,0.85
city,country,temp_max,temp_min
Saint-Mamet,FR,3.75,-0.73
city,country,temp_max,temp_min
Saint-Mamet,FR,3.61,-0.87
city,country,temp_max,temp_min
Arrondissement de Cosne-Cours-sur-Loire,FR,3.19,-0.05
city,country,temp_max,temp_min
La Charité-sur-Loire,FR,3.73,0.49
city,country,temp_max,temp_min
La Charité-sur-Loire,FR,3.73,0.49
city,country,temp_max,temp_min
Sauvagnon,FR,2.98,0.11
city,country,temp_max,temp_min
Sauvagnon,FR,2.98,0.11
city,country,temp_max,temp_min
Douzains,FR,6.14,-2.28
city,country,temp_max,temp_min
Douzains,FR,5.86,-2.56
city,country,temp_max,temp_min
Bidart,FR,10.08,3.09
city,country,temp_max,temp_min
Bidart,FR,8.96,2.97
city,country,temp_max,temp_min
Cambo-les-Bains,FR,10.04,3.05
city,country,temp_max,temp_min
Cambo-les-Bains,FR,9.71,2.73
city,country,temp_max,temp_min
Plougoulm,FR,8.31,6.46
city,country,temp_max,temp_min
Plougoulm,FR,8.31,6.46
city,country,temp_max,temp_min
Bueil,FR,3.52,3.05
city,country,temp_max,temp_min
Les Villettes,FR,-2.15,-2.15
city,country,temp_max,temp_min
Les Villettes,FR,-2.15,-2.15
city,country,temp_max,temp_min
La Guide,FR,3.68,-2.58
city,country,temp_max,temp_min
Lapalisse,FR,2.68,-2.78
city,country,temp_max,temp_min
Lapalisse,FR,2.68,-2.78
city,country,temp_max,temp_min
Giat,FR,-3.57,-5.87
city,country,temp_max,temp_min
Giat,FR,-3.62,-5.92
city,country,temp_max,temp_min
Calvi,FR,7.07,3.09
city,country,temp_max,temp_min
Calvi,FR,9.73,5.75
city,country,temp_max,temp_min
Calvi,FR,9.92,5.94
city,country,temp_max,temp_min
Périers,FR,7.67,6.32
city,country,temp_max,temp_min
Périers,FR,7.69,6.28
city,country,temp_max,temp_min
Arrondissement de Loches,FR,3.83,1.69
city,country,temp_max,temp_min
Loches,FR,4.19,2.05
city,country,temp_max,temp_min
Château de Loches,FR,4.19,2.05
city,country,temp_max,temp_min
Arrondissement de Vervins,FR,6.08,3.7
city,country,temp_max,temp_min
Vervins,FR,6.16,3.78
city,country,temp_max,temp_min
Vervins,FR,6.16,3.78
city,country,temp_max,temp_min
Glénat,FR,2.91,2.26
city,country,temp_max,temp_min
Glénat,FR,2.94,2.29
city,country,temp_max,temp_min
Charbonnier,FR,-6.58,-6.58
city,country,temp_max,temp_min
Romorantin-Lanthenay,FR,3.42,1.95
city,country,temp_max,temp_min
Romorantin-Lanthenay,FR,3.39,1.92
city,country,temp_max,temp_min
Nontron,FR,8.99,1.55
city,country,temp_max,temp_min
Nontron,FR,8.99,1.55
city,country,temp_max,temp_min
Arrondissement de Douai,FR,6.9,5.03
city,country,temp_max,temp_min
Somain,FR,6.96,5.24
city,country,temp_max,temp_min
Somain,FR,6.9,5.18
city,country,temp_max,temp_min
Bourran,FR,8.28,-1.9
city,country,temp_max,temp_min
Bourran,FR,8.29,-1.88
city,country,temp_max,temp_min
Soulages,FR,-0.56,-7.56
city,country,temp_max,temp_min
Bazens,FR,7.77,1.66
city,country,temp_max,temp_min
Bazens,FR,8.01,1.44
city,country,temp_max,temp_min
Bostfaucher,FR,-2.25,-5.72
city,country,temp_max,temp_min
Aulnat,FR,-6.15,-6.15
city,country,temp_max,temp_min
Gannat,FR,-0.12,-3.12
city,country,temp_max,temp_min
Gannat,FR,-0.12,-3.12
city,country,temp_max,temp_min
Châtel-Guyon,FR,-1.52,-3.82
city,country,temp_max,temp_min
Châtel-Guyon,FR,-1.52,-3.82
city,country,temp_max,temp_min
Arrondissement d'Avallon,FR,1.74,1.74
city,country,temp_max,temp_min
Tonnerre,FR,2.45,0.99
city,country,temp_max,temp_min
Tonnerre,FR,2.82,1.37
city,country,temp_max,temp_min
Étel,FR,7.86,5.82
city,country,temp_max,temp_min
Étel,FR,7.88,5.84
city,country,temp_max,temp_min
Casseneuil,FR,8.04,-2.13
city,country,temp_max,temp_min
Casseneuil,FR,8.19,-1.98
city,country,temp_max,temp_min
Arrondissement de Forbach-Boulay-Moselle,FR,5.54,2.63
city,country,temp_max,temp_min
Stiring-Wendel,FR,5.86,3.03
city,country,temp_max,temp_min
Stiring-Wendel,FR,5.86,3.03
city,country,temp_max,temp_min
Cerisé,FR,3.7,3.7
city,country,temp_max,temp_min
Cerisé,FR,3.7,3.7
city,country,temp_max,temp_min
Marsat,FR,-1.01,-3.31
city,country,temp_max,temp_min
Marsat,FR,-1,-3.3
city,country,temp_max,temp_min
Bonnières-sur-Seine,FR,6.27,3.3
city,country,temp_max,temp_min
Bonnières-sur-Seine,FR,6.32,3.34
city,country,temp_max,temp_min
Villedômer,FR,4.04,1.9
city,country,temp_max,temp_min
Villedômer,FR,4.12,1.98
city,country,temp_max,temp_min
Arrondissement de Tulle,FR,2.86,0.55
city,country,temp_max,temp_min
Égletons,FR,2.05,-0.25
city,country,temp_max,temp_min
Égletons,FR,2.06,-0.24
city,country,temp_max,temp_min
Isigny-le-Buat,FR,4.82,4.68
city,country,temp_max,temp_min
Isigny-le-Buat,FR,4.86,4.72
city,country,temp_max,temp_min
Hagondange,FR,6.3,2.98
city,country,temp_max,temp_min
Hagondange,FR,6.3,3.4
city,country,temp_max,temp_min
Chinon,FR,5.05,3.18
city,country,temp_max,temp_min
Chinon,FR,5.05,3.18
city,country,temp_max,temp_min
Nohanent,FR,-1.61,-3.91
city,country,temp_max,temp_min
Nohanent,FR,-1.57,-3.87
city,country,temp_max,temp_min
Chauvigny,FR,3.87,2.08
city,country,temp_max,temp_min
Chauvigny,FR,3.87,2.08
city,country,temp_max,temp_min
Nivillac,FR,7.75,5.03
city,country,temp_max,temp_min
Nivillac,FR,7.75,5.03
city,country,temp_max,temp_min
Courpière,FR,0.48,-2.99
city,country,temp_max,temp_min
Courpière,FR,0.48,-2.99
city,country,temp_max,temp_min
Pontacq,FR,1.01,0.81
city,country,temp_max,temp_min
Pontacq,FR,1.01,0.81
city,country,temp_max,temp_min
Allègre,FR,-3.89,-3.89
city,country,temp_max,temp_min
Allègre,FR,-4.16,-4.16
city,country,temp_max,temp_min
Carrère,FR,5.53,-0.17
city,country,temp_max,temp_min
Carrère,FR,5.87,0.17
city,country,temp_max,temp_min
Bourguébus,FR,6.56,6.08
city,country,temp_max,temp_min
Bourguébus,FR,6.6,6.13
city,country,temp_max,temp_min
Le Thillot,FR,1.66,-1.21
city,country,temp_max,temp_min
Le Thillot,FR,1.72,-1.14
city,country,temp_max,temp_min
Romagnat,FR,-1.52,-3.82
city,country,temp_max,temp_min
Romagnat,FR,-1.69,-3.99
city,country,temp_max,temp_min
Urrugne,FR,9.92,2.94
city,country,temp_max,temp_min
Urrugne,FR,8.99,3
city,country,temp_max,temp_min
Cadaujac,FR,6.55,-0.92
city,country,temp_max,temp_min
Cadaujac,FR,6.56,-0.92
city,country,temp_max,temp_min
Courseulles-sur-Mer,FR,6.9,6.43
city,country,temp_max,temp_min
Courseulles-sur-Mer,FR,6.86,6.39
city,country,temp_max,temp_min
Caumont-sur-Garonne,FR,6.43,-1.99
city,country,temp_max,temp_min
Caumont-sur-Garonne,FR,6.43,-1.99
city,country,temp_max,temp_min
Espinasse,FR,-3.36,-6.82
city,country,temp_max,temp_min
Saint-Marcel,FR,2.79,-0.97
city,country,temp_max,temp_min
Saint-Marcel,FR,2.79,-0.97
city,country,temp_max,temp_min
Le Cateau-Cambrésis,FR,6.06,4.72
city,country,temp_max,temp_min
Le Cateau-Cambrésis,FR,5.9,4.55
city,country,temp_max,temp_min
Coutras,FR,5.06,-1.75
city,country,temp_max,temp_min
Coutras,FR,5.06,-1.75
city,country,temp_max,temp_min
Pontonx-sur-l'Adour,FR,5.32,1.25
city,country,temp_max,temp_min
Pontonx-sur-l'Adour,FR,5.28,1.21
city,country,temp_max,temp_min
Rodez,FR,3.17,1.94
city,country,temp_max,temp_min
Arrondissement de Villefranche-de-Rouergue,FR,5.02,4.43
city,country,temp_max,temp_min
Capdenac-Gare,FR,5.47,4.82
city,country,temp_max,temp_min
Capdenac-Gare,FR,5.6,4.95
city,country,temp_max,temp_min
Bord,FR,-0.58,-3.2
city,country,temp_max,temp_min
Champcueil,FR,5.9,2.44
city,country,temp_max,temp_min
Champcueil,FR,5.9,2.44
city,country,temp_max,temp_min
La Maréchale,FR,5.14,2.14
city,country,temp_max,temp_min
Arrondissement de Saint-Étienne,FR,-0.43,-3.97
city,country,temp_max,temp_min
Unieux,FR,1.19,-2.07
city,country,temp_max,temp_min
Unieux,FR,0.98,-2.28
city,country,temp_max,temp_min
Arcachon,FR,4.1,-1.05
city,country,temp_max,temp_min
Arcachon,FR,4.1,-1.05
city,country,temp_max,temp_min
Abilly,FR,4.23,3.01
city,country,temp_max,temp_min
Abilly,FR,4.21,2.98
city,country,temp_max,temp_min
Gourfaleur,FR,7.69,6.27
city,country,temp_max,temp_min
Gourfaleur,FR,7.63,6.21
city,country,temp_max,temp_min
Cancale,FR,6.42,5.09
city,country,temp_max,temp_min
Cancale,FR,7.2,5.08
city,country,temp_max,temp_min
Léognan,FR,6.37,-1.1
city,country,temp_max,temp_min
Léognan,FR,6.35,-1.12
city,country,temp_max,temp_min
Plouha,FR,7.99,4.78
city,country,temp_max,temp_min
Plouha,FR,7.98,4.77
city,country,temp_max,temp_min
Louvigny,FR,6.9,6.42
city,country,temp_max,temp_min
Louvigny,FR,6.82,6.34
city,country,temp_max,temp_min
Carpiquet,FR,6.55,6.07
city,country,temp_max,temp_min
Carpiquet,FR,6.55,6.07
city,country,temp_max,temp_min
Langeac,FR,2.1,2.1
city,country,temp_max,temp_min
Langeac,FR,2.31,2.31
city,country,temp_max,temp_min
Labouheyre,FR,8.02,-1.33
city,country,temp_max,temp_min
Labouheyre,FR,8.04,-1.31
city,country,temp_max,temp_min
Aiguillon,FR,8.28,-1.89
city,country,temp_max,temp_min
Aiguillon,FR,8.22,-1.95
city,country,temp_max,temp_min
Le Barp,FR,6.16,-1.32
city,country,temp_max,temp_min
Le Barp,FR,6.15,-1.32
city,country,temp_max,temp_min
Lafox,FR,8.62,5.95
city,country,temp_max,temp_min
Lafox,FR,8.6,5.94
city,country,temp_max,temp_min
Créances,FR,7.76,6.41
city,country,temp_max,temp_min
Créances,FR,7.79,6.44
city,country,temp_max,temp_min
Pérignat-lès-Sarliève,FR,-3.18,-3.18
city,country,temp_max,temp_min
Pérignat-lès-Sarliève,FR,-3.26,-3.26
city,country,temp_max,temp_min
Barou-en-Auge,FR,6.47,6
city,country,temp_max,temp_min
Barou-en-Auge,FR,6.46,5.99
city,country,temp_max,temp_min
Épron,FR,6.57,6.1
city,country,temp_max,temp_min
Épron,FR,6.58,6.1
city,country,temp_max,temp_min
Objat,FR,9.58,2.76
city,country,temp_max,temp_min
Objat,FR,9.8,2.98
city,country,temp_max,temp_min
Estrées-la-Campagne,FR,6.32,5.84
city,country,temp_max,temp_min
Estrées-la-Campagne,FR,6.27,5.79
city,country,temp_max,temp_min
Saint-Arnoult,FR,6.71,5.19
city,country,temp_max,temp_min
Saint-Arnoult,FR,6.88,5.37
city,country,temp_max,temp_min
Mozac,FR,-0.91,-3.21
city,country,temp_max,temp_min
Mozac,FR,-0.93,-3.23
city,country,temp_max,temp_min
Vérac,FR,4.95,-1.86
city,country,temp_max,temp_min
Vérac,FR,4.95,-1.86
city,country,temp_max,temp_min
Chaux,FR,-1.24,-4.24
city,country,temp_max,temp_min
Ribérac,FR,4.54,1.54
city,country,temp_max,temp_min
Ribérac,FR,4.54,1.54
city,country,temp_max,temp_min
Domfront en Poiraie,FR,5.17,4.35
city,country,temp_max,temp_min
Domfront,FR,5.17,4.35
city,country,temp_max,temp_min
Monein,FR,3.23,0.36
city,country,temp_max,temp_min
Monein,FR,3.34,0.47
city,country,temp_max,temp_min
Hagetmau,FR,3.6,0.73
city,country,temp_max,temp_min
Hagetmau,FR,7.76,0.64
city,country,temp_max,temp_min
Thaon,FR,6.77,6.29
city,country,temp_max,temp_min
Thaon,FR,6.74,6.27
city,country,temp_max,temp_min
Cébazat,FR,-0.9,-3.19
city,country,temp_max,temp_min
Cébazat,FR,-0.9,-3.19
city,country,temp_max,temp_min
Tourville-sur-Sienne,FR,7.62,5.14
city,country,temp_max,temp_min
Tourville-sur-Sienne,FR,7.59,5.11
city,country,temp_max,temp_min
Vivonne,FR,3.66,1.87
city,country,temp_max,temp_min
Vivonne,FR,3.73,1.94
city,country,temp_max,temp_min
Le Babory,FR,-4.19,-4.19
city,country,temp_max,temp_min
Bouliac,FR,6.6,-0.87
city,country,temp_max,temp_min
Bouliac,FR,6.16,-1.31
city,country,temp_max,temp_min
Sospel,FR,9.55,1.64
city,country,temp_max,temp_min
Sospel,FR,10.52,2.61
city,country,temp_max,temp_min
Gorges,FR,7.85,6.43
city,country,temp_max,temp_min
Gorges,FR,7.77,6.42
city,country,temp_max,temp_min
Arrondissement de Mende,FR,-1.97,-1.97
city,country,temp_max,temp_min
Marvejols,FR,1.98,1.98
city,country,temp_max,temp_min
Marvejols,FR,2.48,2.48
city,country,temp_max,temp_min
Vorton,FR,0.57,-2.9
city,country,temp_max,temp_min
Yffiniac,FR,8.51,5.3
city,country,temp_max,temp_min
Yffiniac,FR,8.48,5.27
city,country,temp_max,temp_min
Virsac,FR,4.9,3.43
city,country,temp_max,temp_min
Virsac,FR,4.9,3.43
city,country,temp_max,temp_min
Rémalard en Perche,FR,3.44,3.44
city,country,temp_max,temp_min
Rémalard,FR,3.51,3.51
city,country,temp_max,temp_min
Galgon,FR,5,-1.82
city,country,temp_max,temp_min
Galgon,FR,4.97,-1.85
city,country,temp_max,temp_min
Taluyers,FR,2.42,-1.13
city,country,temp_max,temp_min
Taluyers,FR,2.42,-1.13
city,country,temp_max,temp_min
Arrondissement de Haguenau-Wissembourg,FR,4.18,-1.56
city,country,temp_max,temp_min
Haguenau,FR,4.26,-1.48
city,country,temp_max,temp_min
Haguenau,FR,4.26,-1.48
city,country,temp_max,temp_min
Montebourg,FR,7.69,6.34
city,country,temp_max,temp_min
Montebourg,FR,7.6,6.25
city,country,temp_max,temp_min
Labrit,FR,6.03,-1.44
city,country,temp_max,temp_min
Labrit,FR,6.06,-1.42
city,country,temp_max,temp_min
Saint-Simon,FR,5.87,0.19
city,country,temp_max,temp_min
Cérons,FR,6.67,3.6
city,country,temp_max,temp_min
Cérons,FR,6.69,3.62
city,country,temp_max,temp_min
Volvic,FR,-1.58,-3.88
city,country,temp_max,temp_min
Volvic,FR,-1.92,-4.22
city,country,temp_max,temp_min
Montviron,FR,5.14,5
city,country,temp_max,temp_min
Montviron,FR,4.97,4.82
city,country,temp_max,temp_min
Retournaque,FR,-1.08,-1.08
city,country,temp_max,temp_min
Briouze,FR,5.05,5.05
city,country,temp_max,temp_min
Briouze,FR,5.05,5.05
city,country,temp_max,temp_min
Arrondissement de Bar-le-Duc,FR,4.61,-0.9
city,country,temp_max,temp_min
Bar-le-Duc,FR,5.08,-0.43
city,country,temp_max,temp_min
Bar-le-Duc,FR,4.57,-0.94
city,country,temp_max,temp_min
Bayet,FR,2.71,-2.75
city,country,temp_max,temp_min
Bayet,FR,2.84,-2.61
city,country,temp_max,temp_min
Pissos,FR,6.29,-1.19
city,country,temp_max,temp_min
Pissos,FR,6.25,-1.22
city,country,temp_max,temp_min
Arzacq-Arraziguet,FR,4.9,0
city,country,temp_max,temp_min
Arzacq-Arraziguet,FR,4.9,0
city,country,temp_max,temp_min
Gerzat,FR,-0.71,-3.01
city,country,temp_max,temp_min
Gerzat,FR,-0.73,-3.03
city,country,temp_max,temp_min
Ticheville,FR,5.81,4.3
city,country,temp_max,temp_min
Ticheville,FR,5.81,4.3
city,country,temp_max,temp_min
Arsac-en-Velay,FR,-2.17,-2.17
city,country,temp_max,temp_min
Arsac-en-Velay,FR,-2.17,-2.17
city,country,temp_max,temp_min
Bort-l'Étang,FR,-0.2,-3.2
city,country,temp_max,temp_min
Bort-l'Étang,FR,-0.16,-3.16
city,country,temp_max,temp_min
Arrondissement de Boulay-Moselle,FR,5.53,2.62
city,country,temp_max,temp_min
Hallering,FR,5.56,2.65
city,country,temp_max,temp_min
Hallering,FR,5.3,2.39
city,country,temp_max,temp_min
Verneuge,FR,-4.47,-6.76
city,country,temp_max,temp_min
Saugues,FR,0.15,0.15
city,country,temp_max,temp_min
Saugues,FR,-0.05,-0.05
city,country,temp_max,temp_min
Plouharnel,FR,7.77,5.73
city,country,temp_max,temp_min
Plouharnel,FR,7.77,5.73
city,country,temp_max,temp_min
Le Montel,FR,-3.45,-6.92
city,country,temp_max,temp_min
Maringues,FR,0.12,-2.88
city,country,temp_max,temp_min
Maringues,FR,0.11,-2.89
city,country,temp_max,temp_min
Ventiseri,FR,4.86,3.84
city,country,temp_max,temp_min
Ventiseri,FR,3.73,2.71
city,country,temp_max,temp_min
Tence,FR,-2.75,-2.84
city,country,temp_max,temp_min
Tence,FR,-2.83,-2.91
city,country,temp_max,temp_min
Mont-de-Marsan,FR,6.15,0.91
city,country,temp_max,temp_min
Mont-de-Marsan,FR,6.33,1.08
city,country,temp_max,temp_min
Mimbaste,FR,5.31,1.23
city,country,temp_max,temp_min
Mimbaste,FR,5.34,1.27
city,country,temp_max,temp_min
Sancerre,FR,3.39,0.14
city,country,temp_max,temp_min
Picauville,FR,7.7,6.35
city,country,temp_max,temp_min
Picauville,FR,7.73,6.38
city,country,temp_max,temp_min
Pays de Belvès,FR,5.62,-2.8
city,country,temp_max,temp_min
Belvès,FR,5.63,-2.79
city,country,temp_max,temp_min
Billom,FR,-3.43,-3.43
city,country,temp_max,temp_min
Billom,FR,-3.25,-3.25
city,country,temp_max,temp_min
Le Monastier-sur-Gazeille,FR,-5.28,-5.28
city,country,temp_max,temp_min
Le Monastier-sur-Gazeille,FR,-5.24,-5.24
city,country,temp_max,temp_min
Veyre,FR,-4.36,-4.36
city,country,temp_max,temp_min
Port-en-Bessin-Huppain,FR,7.87,6.45
city,country,temp_max,temp_min
Port-en-Bessin-Huppain,FR,7.81,6.4
city,country,temp_max,temp_min
Arrondissement de Saint-Jean-d'Angély,FR,3.57,1.92
city,country,temp_max,temp_min
Matha,FR,3.53,1.87
city,country,temp_max,temp_min
Matha,FR,3.53,1.87
city,country,temp_max,temp_min
Montsalvy,FR,1.97,1.33
city,country,temp_max,temp_min
Montsalvy,FR,1.7,1.05
city,country,temp_max,temp_min
Domjean,FR,5.84,5.84
city,country,temp_max,temp_min
Domjean,FR,5.88,5.88
city,country,temp_max,temp_min
Châteaugay,FR,-1.01,-3.31
city,country,temp_max,temp_min
Châteaugay,FR,-1.42,-3.72
city,country,temp_max,temp_min
Amargiers,FR,-6.57,-6.57
city,country,temp_max,temp_min
Bouzel,FR,0.02,-2.98
city,country,temp_max,temp_min
Bouzel,FR,0.01,-2.99
city,country,temp_max,temp_min
Doyet,FR,-0.31,-2.93
city,country,temp_max,temp_min
Doyet,FR,-0.34,-2.95
city,country,temp_max,temp_min
Le Mont,FR,3.32,0.45
city,country,temp_max,temp_min
Lugon-et-l'Île-du-Carnay,FR,4.94,-1.88
city,country,temp_max,temp_min
Lugon-et-l'Île-du-Carnay,FR,6.32,-1.97
city,country,temp_max,temp_min
Apcher,FR,-1.6,-8.59
city,country,temp_max,temp_min
Rots,FR,6.6,6.12
city,country,temp_max,temp_min
Larressore,FR,9.78,2.79
city,country,temp_max,temp_min
Larressore,FR,9.75,2.77
city,country,temp_max,temp_min
Bréhal,FR,6.33,5.05
city,country,temp_max,temp_min
Bréhal,FR,6.32,5.04
city,country,temp_max,temp_min
Pluneret,FR,7.75,5.71
city,country,temp_max,temp_min
Pluneret,FR,7.71,5.67
city,country,temp_max,temp_min
Teilhède,FR,-0.99,-3.99
city,country,temp_max,temp_min
Teilhède,FR,-0.95,-3.95
city,country,temp_max,temp_min
Escource,FR,8.13,-1.23
city,country,temp_max,temp_min
Escource,FR,8.12,-1.24
city,country,temp_max,temp_min
Ouville,FR,6.05,5.83
city,country,temp_max,temp_min
Ouville,FR,6.01,5.79
city,country,temp_max,temp_min
Laglorieuse,FR,6.09,0.84
city,country,temp_max,temp_min
Laglorieuse,FR,6.11,0.86
city,country,temp_max,temp_min
Mably,FR,0.76,-0.77
city,country,temp_max,temp_min
Mably,FR,0.71,-0.82
city,country,temp_max,temp_min
Carrouges,FR,3.2,3.2
city,country,temp_max,temp_min
Carrouges,FR,3.11,3.11
city,country,temp_max,temp_min
Tournay-sur-Odon,FR,6.14,5.66
city,country,temp_max,temp_min
Tournay-sur-Odon,FR,5.91,5.44
city,country,temp_max,temp_min
Dozulé,FR,6.77,6.3
city,country,temp_max,temp_min
Dozulé,FR,6.77,6.29
city,country,temp_max,temp_min
Isaac,FR,6.29,-2.14
city,country,temp_max,temp_min
Lezoux,FR,-0.21,-3.21
city,country,temp_max,temp_min
Lezoux,FR,-0.21,-3.21
city,country,temp_max,temp_min
Bellefontaine,FR,4.6,4.6
city,country,temp_max,temp_min
Bellefontaine,FR,5.02,5.02
city,country,temp_max,temp_min
Les Bouchauds,FR,2.92,-2.54
city,country,temp_max,temp_min
Mios,FR,5.05,-0.95
city,country,temp_max,temp_min
Mios,FR,5.05,-0.95
city,country,temp_max,temp_min
Virazeil,FR,6.53,-1.89
city,country,temp_max,temp_min
Virazeil,FR,6.37,-2.05
city,country,temp_max,temp_min
Bricquebec-en-Cotentin,FR,7.6,6.25
city,country,temp_max,temp_min
Bricquebec,FR,7.56,6.21
